product_id;neighbor_products_id
132651;[83743, 18355, 110006, 113998, 129946, 120512, 56227, 89525, 18239, 64851]
114144;[114140, 83976, 83977, 42938, 105018, 51457, 83965, 83978, 83972, 79998]
83368;[83369, 42847, 65333, 15855, 15854, 85854, 123162, 15852, 61088, 88215]
83333;[60611, 85482, 105938, 60610, 110710, 117177, 83332, 17033, 43475, 76165]
79997;[79996, 79998, 79993, 81137, 124659, 79994, 132012, 112506, 83463, 112250]
75877;[75876, 75875, 39127, 87548, 120980, 16313, 83737, 16314, 58294, 115368]
75866;[75868, 77429, 117661, 75630, 120975, 56560, 117652, 41223, 120774, 66511]
66543;[66541, 77979, 66545, 112500, 91562, 91564, 16231, 110699, 16232, 113412]
61615;[129638, 123384, 129795, 79912, 116376, 91726, 79877, 41691, 105938, 15893]
123871;[73983, 73982, 75288, 75989, 75291, 75281, 75283, 123384, 75294, 90080]
120477;[91554, 42970, 67481, 60192, 112861, 16152, 16154, 75155, 90766, 60287]
91643;[75832, 75830, 43059, 43058, 75185, 55320, 112144, 110192, 42912, 105159]
83976;[83977, 83965, 83964, 114140, 77846, 83961, 132706, 132705, 114144, 42938]
77715;[56330, 112615, 56040, 62805, 71046, 40137, 75877, 83726, 15854, 58313]
71582;[112232, 112619, 16292, 88078, 76397, 112673, 104982, 93964, 71589, 16294]
70377;[70380, 75150, 70379, 91342, 85240, 113403, 90267, 78817, 81497, 75642]
66512;[42888, 54068, 42841, 39352, 82091, 66506, 121969, 82093, 121734, 111108]
117657;[42908, 39334, 15929, 16576, 42851, 15921, 77239, 110200, 77237, 83462]
88073;[113944, 33440, 132646, 64487, 132735, 130314, 115321, 92984, 91664, 116331]
87548;[83737, 16314, 86725, 39504, 71136, 87090, 17118, 124640, 120958, 128419]
85751;[24631, 70518, 119180, 85749, 87486, 85754, 86667, 85752, 85750, 73947]
83966;[58294, 86774, 86769, 88078, 110097, 88075, 77973, 86776, 88076, 86777]
63740;[92985, 110337, 129551, 60584, 104965, 91794, 21192, 56410, 66569, 63720]
42809;[42807, 16296, 42808, 19967, 62165, 62167, 91636, 15809, 86769, 15805]
130337;[130336, 117000, 116957, 130549, 75863, 54723, 113998, 69910, 107244, 93959]
117655;[104998, 117669, 56559, 33683, 91643, 112144, 41691, 20588, 106876, 97025]
112511;[112504, 112505, 112510, 110470, 112509, 112508, 112507, 104989, 41691, 16060]
105161;[105159, 43059, 91643, 85808, 15834, 58984, 132687, 56559, 80127, 42911]
105006;[88186, 88114, 88113, 88184, 91239, 88112, 122687, 91565, 132666, 104999]
75315;[90593, 107051, 106930, 107058, 110811, 90366, 62794, 111014, 115291, 116947]
66497;[31525, 130279, 90818, 90803, 111789, 15723, 113708, 31529, 113700, 123685]
31524;[39925, 77978, 120931, 51286, 38044, 61534, 65071, 33683, 47991, 56324]
31336;[31310, 31334, 105157, 105156, 86774, 86775, 105149, 83966, 77973, 56056]
130750;[130749, 90699, 90700, 90701, 130316, 63955, 63954, 110298, 75104, 75103]
130279;[130281, 130280, 90818, 111789, 88186, 14734, 117055, 88114, 88112, 110941]
120956;[120957, 105012, 112505, 117671, 120980, 132751, 60960, 18947, 43006, 119961]
105158;[105156, 105157, 105154, 105162, 77606, 77605, 77604, 31334, 31336, 86774]
104985;[77892, 16241, 16240, 85200, 77978, 91563, 86664, 66545, 86665, 33683]
86774;[86776, 86775, 112144, 83966, 78023, 114074, 88076, 88075, 86777, 31336]
83843;[77234, 77235, 85750, 85752, 126463, 83978, 94806, 85748, 77846, 67723]
76942;[25991, 83395, 24630, 15794, 19943, 77234, 59032, 110211, 16756, 51167]
75152;[75151, 78602, 112142, 120477, 83388, 85894, 112499, 110045, 24628, 16144]
72095;[40601, 40600, 79875, 104976, 78611, 107082, 76755, 75295, 75306, 82885]
61696;[61566, 67297, 123384, 73369, 85045, 20035, 122000, 93699, 56936, 125823]
60287;[16152, 42970, 16154, 60192, 121397, 112861, 68510, 126440, 71758, 40858]
60189;[58313, 64831, 65022, 59797, 120713, 71568, 75854, 120771, 42908, 15928]
42807;[42809, 19244, 42808, 73885, 62166, 114738, 63824, 31903, 51607, 62167]
39925;[31524, 42872, 60954, 104446, 92902, 104448, 16073, 88112, 65453, 40216]
16270;[42885, 30839, 58292, 112232, 16275, 117189, 86777, 85712, 132641, 83965]
130281;[130280, 130279, 130772, 88113, 40216, 88184, 110941, 88112, 130777, 111789]
117661;[117652, 117677, 117653, 77429, 75866, 83729, 32241, 83366, 64335, 112144]
112501;[75868, 104998, 24631, 20471, 70392, 71868, 62175, 62399, 81527, 91345]
112500;[66545, 66541, 66543, 77979, 91563, 86664, 91562, 91564, 16178, 16233]
107051;[107644, 83344, 19640, 106853, 115323, 75315, 17078, 59923, 90366, 14660]
91560;[91557, 91341, 91559, 91558, 56528, 42971, 125874, 16190, 91572, 66580]
88186;[105006, 88114, 88113, 122687, 88112, 88184, 111789, 110941, 117055, 130279]
87662;[114144, 83978, 118706, 109405, 18839, 70721, 72547, 42938, 52611, 66562]
85712;[86777, 88076, 32037, 58292, 88075, 132707, 83976, 86776, 83965, 16306]
79996;[79997, 79993, 79994, 79998, 81137, 114140, 33678, 66594, 77846, 16711]
77235;[83843, 77234, 105379, 120531, 117671, 112507, 77846, 110361, 87832, 110437]
17077;[82881, 61643, 43487, 40265, 76770, 43459, 82883, 123516, 17097, 107459]
126463;[15754, 78174, 120706, 83978, 70392, 94806, 112513, 112510, 104991, 62175]
117652;[117661, 117677, 117653, 125796, 31336, 76946, 75858, 84535, 88075, 86777]
113700;[113708, 116943, 85637, 83357, 111789, 89780, 90803, 130775, 106548, 130772]
110518;[110531, 110517, 110516, 110519, 90192, 110530, 110515, 61566, 125832, 67297]
110472;[112510, 112508, 112507, 41691, 112505, 112509, 112511, 110471, 112504, 110470]
77973;[112673, 58294, 71580, 86775, 88078, 31336, 83737, 83966, 78792, 75876]
76950;[74187, 72537, 76952, 74186, 60293, 72579, 105677, 93066, 110153, 68510]
75868;[112501, 104998, 75866, 24631, 20471, 71868, 62399, 42971, 81527, 115343]
72087;[72086, 73411, 90359, 64297, 105159, 117176, 82241, 92912, 130550, 43459]
123382;[122860, 122804, 130655, 72454, 90366, 111052, 117339, 52132, 110712, 110711]
105157;[105158, 105154, 105156, 76764, 105162, 132765, 77606, 31310, 31208, 105149]
105009;[60218, 78795, 80603, 61524, 105008, 61523, 60233, 59261, 120744, 42719]
91635;[69680, 69687, 62166, 104990, 81975, 91636, 62167, 62165, 116463, 62397]
91558;[91559, 91557, 91560, 69888, 91656, 16244, 64831, 91340, 16243, 33689]
91189;[16292, 76947, 63543, 58294, 16316, 71589, 120958, 71580, 112619, 82002]
87141;[32039, 32038, 32037, 32036, 106780, 112498, 71531, 18637, 104987, 60192]
85296;[77965, 81841, 90366, 106853, 106849, 72095, 85295, 123516, 82881, 44134]
85293;[85295, 92977, 85294, 107529, 76770, 85292, 79877, 110710, 130652, 90366]
83964;[83961, 83965, 83977, 83976, 111781, 114140, 132705, 114144, 77846, 86777]
131106;[131105, 131104, 112627, 112628, 112626, 58984, 77171, 121102, 133266, 133264]
119345;[119346, 91653, 91672, 91670, 63727, 77742, 91671, 91651, 91669, 127178]
110519;[110515, 110518, 110531, 110514, 110517, 90208, 110530, 110516, 85860, 67297]
110471;[112508, 112509, 110470, 112510, 112505, 112506, 21653, 112511, 15942, 112504]
105008;[61524, 61523, 51333, 59261, 80603, 78795, 105009, 59259, 66594, 71591]
91672;[91670, 91671, 91651, 119346, 91669, 91658, 91657, 91652, 106439, 91650]
88113;[88184, 105006, 88114, 88186, 88112, 91239, 122687, 104999, 111789, 117060]
85856;[85855, 85758, 77846, 85685, 78022, 61524, 19037, 128919, 85681, 94357]
70380;[70377, 47538, 91342, 47263, 75150, 70379, 50812, 87997, 40760, 93694]
62166;[91635, 62165, 62167, 91636, 42807, 15805, 19383, 112509, 42806, 112546]
54060;[72595, 107484, 123726, 97116, 130794, 65067, 130795, 85637, 97115, 130793]
16233;[31874, 16231, 77977, 16232, 33683, 19640, 89201, 16154, 110378, 91562]
132683;[41851, 33669, 97256, 75824, 105174, 15851, 91660, 15825, 75825, 68502]
130545;[130546, 117341, 117328, 125812, 129677, 130832, 76769, 130352, 130349, 117340]
130355;[130353, 130354, 124588, 77953, 130349, 89541, 92018, 110709, 130260, 76474]
130336;[130337, 123522, 73319, 117000, 130550, 130549, 116957, 115347, 43457, 43449]
128569;[130931, 128919, 128300, 120667, 112671, 112516, 128399, 130932, 112515, 130930]
120778;[75858, 120659, 120713, 39334, 110296, 113783, 55497, 75863, 83366, 93867]
117669;[117655, 104998, 41691, 56559, 43006, 74346, 112513, 42888, 85749, 42911]
110475;[110476, 110473, 74160, 113693, 113732, 49862, 91472, 110361, 15982, 104494]
105153;[110337, 94139, 17467, 30492, 116770, 39074, 112623, 112620, 30970, 42912]
105149;[105148, 105147, 105162, 94759, 114074, 105158, 31336, 105156, 91180, 15852]
97115;[97116, 54060, 123726, 130793, 72595, 130795, 130794, 117090, 117086, 107632]
90593;[75315, 107051, 107058, 83326, 83344, 40601, 83329, 106930, 75303, 40734]
83460;[75154, 83455, 71591, 71592, 32037, 62175, 91710, 60579, 93964, 112507]
76568;[113691, 63860, 82049, 117089, 97908, 110709, 63287, 83349, 112063, 115239]
70296;[43548, 43549, 70282, 17077, 76770, 82070, 128436, 121110, 121109, 79944]
63720;[63727, 63740, 79149, 91664, 91670, 77239, 91661, 16071, 91672, 91662]
62165;[91636, 62166, 62167, 91635, 19383, 112509, 15810, 56096, 40364, 120605]
60194;[40815, 15918, 86782, 91572, 59379, 115680, 43982, 44938, 91328, 15998]
58294;[112673, 83966, 88078, 105150, 77973, 86775, 120958, 31334, 78023, 88075]
130313;[71661, 130311, 130312, 44560, 110901, 110712, 130823, 114067, 130460, 18874]
122687;[88186, 88113, 124081, 110941, 88114, 130281, 107336, 116943, 105006, 88112]
121062;[63727, 91653, 91672, 119345, 119346, 120657, 91538, 91651, 91673, 91670]
117677;[117652, 117661, 117653, 59797, 66511, 33685, 20934, 57406, 30892, 15993]
117654;[72459, 110840, 91345, 77981, 105173, 75204, 104986, 75202, 75203, 81570]
111781;[83961, 83965, 83964, 132706, 132705, 114140, 78023, 86777, 58292, 77846]
107058;[106841, 75315, 110901, 84873, 40598, 110558, 130651, 79917, 43725, 81395]
91557;[91560, 91559, 91558, 15671, 16190, 63727, 91572, 104986, 86782, 132753]
83339;[16515, 43523, 30766, 43524, 83338, 30765, 110342, 110895, 124071, 110899]
79915;[72558, 107545, 79917, 83344, 94572, 79922, 90029, 106930, 79794, 30105]
79140;[78017, 78018, 105142, 91192, 79139, 15810, 62167, 42847, 15808, 85853]
77234;[83843, 85748, 77235, 120957, 86667, 85754, 79998, 120531, 104987, 84588]
75876;[75875, 75877, 62113, 39127, 83737, 120980, 16313, 16316, 16314, 77973]
75154;[83460, 49861, 83455, 71591, 71592, 104439, 120902, 89548, 68510, 63446]
42888;[66512, 54068, 42841, 62406, 39352, 105170, 19750, 66506, 66430, 74346]
42806;[42805, 83953, 62166, 62165, 110941, 19383, 91192, 15808, 114725, 15811]
40216;[123685, 75862, 71553, 41736, 79136, 130772, 15923, 82001, 130281, 130775]
16071;[16070, 66580, 70368, 16100, 63740, 132785, 77238, 83750, 77237, 110477]
132770;[93693, 39335, 120771, 59797, 15928, 91340, 15927, 75858, 55497, 42851]
132752;[120561, 120744, 86675, 66576, 86673, 132751, 85679, 132750, 66581, 85684]
132647;[58266, 18355, 58292, 104214, 112142, 132707, 15824, 56559, 15754, 16306]
130775;[130777, 130772, 85070, 83357, 110315, 75862, 117060, 15916, 79136, 42811]
112144;[112142, 112143, 105159, 86778, 78022, 86774, 113840, 86775, 117655, 86777]
110517;[110518, 110531, 110530, 110519, 110515, 110514, 67297, 90211, 90208, 123803]
110516;[110531, 67297, 110515, 110518, 110519, 110517, 110514, 90210, 110568, 90208]
106849;[106841, 59567, 90366, 85039, 40602, 110708, 107072, 110941, 85296, 85354]
104996;[83395, 32036, 15943, 81546, 29575, 19789, 89550, 78399, 129346, 18381]
88114;[88112, 88186, 105006, 88113, 88184, 130279, 122687, 130777, 91239, 111789]
69888;[91558, 16244, 40514, 16192, 16098, 117692, 38994, 42971, 16190, 16243]
132707;[105165, 85712, 16306, 56333, 59261, 16303, 16316, 16311, 112673, 70102]
130317;[130318, 130316, 90700, 69536, 130756, 69537, 14734, 54284, 112417, 82227]
120709;[120708, 120710, 79994, 110530, 111741, 75854, 81742, 112527, 16472, 15795]
110515;[110519, 110531, 110514, 110517, 110516, 110518, 90211, 110530, 90208, 85297]
107502;[107546, 93062, 107545, 89925, 92461, 82243, 41225, 72990, 43778, 43413]
90359;[72086, 73411, 72087, 117000, 76644, 123522, 43460, 117176, 82241, 116957]
85601;[61560, 85634, 90210, 76848, 76567, 128255, 110524, 125891, 75102, 76598]
83395;[76942, 104996, 76947, 70307, 19926, 110375, 109982, 80169, 63088, 18874]
79702;[107073, 25935, 56931, 59718, 72694, 87254, 109915, 59457, 30106, 76476]
77892;[104985, 77978, 16241, 16240, 91564, 91562, 91563, 16232, 70518, 85754]
76952;[76950, 105149, 15854, 78075, 112507, 31678, 126469, 31512, 61088, 18951]
76946;[88072, 17345, 15938, 59379, 117652, 16295, 53063, 53064, 117661, 62152]
42808;[42807, 42809, 51103, 42805, 62167, 39386, 62165, 92904, 62166, 39504]
130930;[128919, 130931, 120458, 128300, 130932, 128569, 128399, 112521, 120667, 67723]
130650;[94572, 130651, 79917, 74152, 129729, 110712, 64406, 110609, 91461, 130652]
130352;[130350, 130349, 130355, 124588, 130353, 104406, 94357, 110056, 117726, 85491]
122705;[122706, 122707, 14481, 105071, 33440, 88068, 88266, 122003, 83349, 64487]
117189;[71589, 112232, 113815, 16270, 58294, 78792, 72596, 75145, 112673, 71582]
117086;[117090, 123726, 117340, 122729, 97115, 130346, 107132, 97116, 117335, 77953]
112512;[112513, 43058, 114144, 86778, 67480, 114140, 58292, 42912, 42911, 79197]
112142;[112144, 112143, 77429, 78022, 75832, 105160, 132793, 15794, 77717, 117677]
111764;[67110, 76476, 85483, 25941, 56931, 25938, 70008, 59562, 59457, 107073]
106841;[107654, 33459, 62149, 60239, 106849, 59208, 17512, 84574, 40053, 41463]
105147;[105149, 105148, 105162, 105158, 105156, 87308, 105732, 18775, 70312, 85854]
90803;[106548, 88112, 91570, 130281, 130777, 113708, 82019, 106936, 130280, 85070]
88072;[76946, 130282, 59379, 15918, 17345, 113783, 72947, 117653, 122708, 62152]
86665;[86664, 94268, 66541, 104985, 91564, 77892, 91562, 121657, 124943, 16231]
85292;[85294, 85295, 76770, 85293, 70282, 117341, 130832, 130831, 76769, 130546]
83455;[71591, 83460, 75154, 71592, 73854, 120902, 110403, 62503, 32237, 71493]
130931;[128569, 120667, 128919, 130932, 128300, 128399, 132738, 130930, 75204, 112515]
130832;[130831, 117341, 76769, 117339, 130545, 85295, 117314, 117340, 85292, 85296]
130749;[130750, 90701, 90700, 90699, 63955, 75104, 77238, 71320, 133262, 128901]
130651;[79917, 110712, 20737, 59923, 110711, 94572, 85181, 130643, 79877, 110839]
122819;[43572, 123384, 75281, 75283, 84438, 110383, 66593, 60610, 85348, 110840]
91636;[62165, 91635, 62167, 62166, 42809, 42808, 15805, 15810, 41408, 15806]
86769;[77717, 16295, 16294, 16296, 83966, 77604, 86774, 105158, 132640, 86777]
86664;[86665, 112500, 66545, 104985, 77978, 77979, 91563, 16178, 60973, 63352]
83349;[83348, 82049, 82116, 81997, 83341, 82869, 82127, 83340, 105055, 82239]
75145;[56863, 120693, 42872, 115399, 120877, 78478, 97248, 19926, 87030, 78792]
70379;[91342, 75150, 70380, 70377, 33445, 17759, 66528, 15852, 110256, 84463]
62167;[91636, 62165, 62166, 91635, 42809, 42808, 77604, 15805, 81137, 79140]
132694;[90766, 16173, 75155, 16168, 16169, 16171, 18862, 16165, 16164, 83390]
130794;[130793, 130795, 97116, 85637, 54060, 123726, 72595, 66528, 87454, 122722]
130318;[130317, 130316, 90701, 90699, 90700, 133456, 43436, 121999, 130571, 85349]
130316;[130317, 130318, 90701, 90700, 69536, 31937, 69537, 14734, 79860, 70312]
130311;[130313, 130312, 130831, 110711, 130651, 112063, 130823, 110839, 110901, 110712]
130304;[107271, 107263, 116392, 59175, 83390, 130571, 83388, 64487, 124071, 110897]
128590;[120656, 41612, 69908, 44949, 73411, 44950, 15923, 116419, 94373, 70880]
128399;[130931, 128919, 120667, 128300, 128569, 132738, 112671, 112515, 77741, 130932]
123726;[97116, 54060, 97115, 66528, 130794, 117086, 117090, 72595, 130793, 130795]
113708;[113700, 116943, 90818, 106548, 43574, 111789, 75151, 76495, 123685, 82001]
112529;[113693, 113694, 112530, 113732, 110475, 121082, 85677, 96864, 39074, 38668]
112513;[33736, 59496, 105164, 30970, 112512, 67230, 42912, 117669, 15218, 83964]
110531;[110515, 110518, 110517, 110516, 110519, 110514, 110530, 67297, 90211, 90208]
110514;[110531, 110515, 75210, 110517, 110530, 110518, 110519, 90211, 90208, 90210]
107546;[107502, 107545, 43413, 61643, 90086, 40603, 128255, 105447, 20026, 117926]
105148;[105149, 105147, 105162, 105154, 105156, 84528, 38990, 55497, 16313, 120966]
105142;[91192, 78018, 79140, 78017, 79139, 31336, 112613, 41408, 91180, 93833]
87140;[17467, 58294, 71589, 16270, 77279, 55054, 60583, 63543, 105134, 110098]
85483;[67110, 111764, 59562, 76476, 25941, 59644, 59643, 59776, 91339, 43305]
83953;[42805, 42806, 120989, 83729, 78177, 77717, 33350, 113783, 107529, 91327]
67201;[76429, 16101, 91645, 77430, 66506, 105135, 105133, 91898, 115347, 15889]
31310;[31336, 31334, 105157, 16303, 77605, 105156, 105158, 59182, 112627, 78120]
132687;[132690, 132688, 132689, 66532, 112521, 15982, 91646, 91645, 24731, 77171]
130777;[130775, 110315, 117060, 31531, 88114, 15723, 106936, 130280, 66685, 90803]
130772;[130775, 75862, 83357, 85070, 116943, 40216, 123685, 130281, 15923, 42811]
130546;[130545, 117339, 117341, 130352, 117328, 59552, 124588, 130349, 76769, 76764]
120958;[112673, 58294, 87548, 77973, 91189, 16314, 71580, 72455, 63543, 40815]
110530;[90210, 110517, 110514, 110515, 110518, 110531, 110519, 120709, 96893, 110516]
105154;[105158, 105157, 105156, 107447, 77605, 114074, 77604, 105172, 30971, 62166]
104982;[83961, 83965, 16311, 76397, 16275, 16270, 72596, 71589, 71582, 16292]
89141;[89139, 113823, 89140, 112504, 32036, 117669, 16210, 86835, 33354, 18900]
89140;[113823, 89139, 89141, 71750, 16211, 69888, 16216, 125891, 38994, 16222]
83972;[83965, 83961, 77846, 83964, 114144, 114140, 83977, 67482, 80603, 52237]
72596;[88078, 87140, 71580, 104982, 71589, 112673, 75283, 16292, 16314, 91189]
43460;[43459, 54588, 54589, 79858, 79863, 76644, 73691, 79861, 16597, 80174]
130280;[130281, 130279, 130772, 117060, 90803, 116943, 110941, 88186, 88184, 31529]
91559;[91560, 91558, 91557, 110477, 64831, 69888, 117646, 117681, 33685, 63727]
90187;[16462, 130570, 62109, 85331, 16461, 131668, 40223, 130568, 16478, 129993]
88184;[88113, 88186, 88114, 105006, 122687, 88112, 110941, 130281, 117060, 91239]
88075;[88076, 86777, 85712, 114074, 86774, 16294, 83966, 132641, 86775, 78023]
83344;[107051, 79915, 107059, 110901, 59923, 111014, 130651, 72087, 106930, 94572]
66511;[76429, 67201, 66506, 76946, 110203, 105133, 117677, 15139, 69399, 116342]
132719;[132722, 105002, 75535, 16472, 121909, 71206, 89203, 78399, 81460, 78401]
132718;[132717, 132722, 132719, 60295, 125811, 19990, 60288, 55377, 105002, 52611]
132705;[132706, 83965, 83961, 83976, 111781, 86777, 114140, 77846, 42938, 120706]
132686;[15754, 39444, 85680, 75191, 122723, 75190, 120706, 38994, 43006, 112631]
130932;[128300, 128919, 132738, 130931, 128569, 130930, 128399, 112671, 112515, 120667]
130757;[130758, 130759, 122705, 117337, 47503, 106004, 133443, 130569, 130570, 19784]
130350;[130352, 130355, 124588, 130546, 104466, 64668, 131670, 20807, 84122, 63753]
130314;[130810, 43548, 43549, 85438, 88073, 117306, 33440, 130638, 130639, 117134]
111983;[33407, 19683, 75836, 117999, 69882, 20824, 75784, 69482, 89811, 84121]
88112;[88114, 88186, 88113, 88184, 122687, 111811, 90803, 117055, 105006, 110941]
85860;[85045, 90208, 110519, 77989, 90210, 87150, 61565, 44567, 79912, 90211]
79151;[119118, 79150, 71772, 91242, 76155, 19276, 57911, 85690, 113396, 77938]
77848;[77846, 68917, 82744, 85687, 104406, 52688, 16478, 55054, 37892, 16472]
77604;[77606, 77605, 105156, 105162, 62167, 31336, 105158, 105157, 31310, 105154]
76770;[76769, 70282, 122706, 85292, 123516, 85293, 40601, 85295, 130823, 117314]
71288;[83463, 132751, 112514, 44564, 68785, 86984, 67721, 67727, 66598, 62109]
70282;[76770, 76769, 117341, 85292, 85236, 70296, 82023, 117339, 117314, 117340]
67666;[83729, 66533, 66532, 105161, 112509, 41458, 77169, 16313, 15992, 92706]
43476;[82883, 17097, 43118, 117162, 110507, 79920, 91257, 88005, 79875, 117075]
132789;[112629, 31894, 15824, 40137, 120771, 69910, 19689, 132863, 71314, 82253]
130759;[130757, 130758, 39907, 125887, 131670, 44863, 82736, 117685, 121907, 19598]
130758;[130757, 130759, 68418, 39174, 130569, 85348, 18942, 41611, 131670, 16493]
130756;[90189, 90190, 90193, 90191, 90195, 90192, 90194, 85045, 14446, 90708]
114074;[105154, 105162, 105172, 105149, 86774, 77605, 88075, 105156, 105157, 88078]
113823;[89140, 89141, 112499, 89139, 86835, 16212, 16231, 16211, 16210, 41389]
107073;[79702, 76476, 25935, 17279, 59718, 56931, 111764, 117148, 70009, 91339]
105162;[105158, 105157, 114074, 105149, 105156, 77605, 77606, 31208, 77604, 105154]
82239;[82268, 81998, 82128, 83342, 82004, 81997, 82116, 82869, 82002, 82267]
132708;[129271, 16060, 71104, 75535, 15619, 60290, 129946, 16098, 93937, 65123]
132635;[120877, 89741, 89922, 71314, 82886, 109707, 20004, 85681, 120038, 121907]
131104;[131105, 112627, 131106, 77168, 112626, 112628, 132647, 133265, 133264, 133267]
130793;[130224, 130794, 130795, 121077, 72595, 97115, 123726, 110887, 97116, 54060]
129381;[79774, 83726, 77715, 43679, 66577, 97251, 15779, 41225, 81936, 71514]
122804;[122860, 130655, 123382, 110712, 106107, 110839, 107590, 106102, 113416, 90624]
117681;[33685, 16113, 33684, 16107, 41444, 83751, 91557, 76946, 42964, 15870]
107545;[107502, 107546, 90618, 72697, 17134, 79861, 43413, 77258, 79915, 77452]
105150;[58294, 88078, 78023, 75875, 86776, 120980, 86777, 42902, 16275, 58292]
89139;[89141, 89140, 113823, 86345, 14287, 18900, 133265, 16216, 16240, 49858]
88078;[58294, 86776, 83966, 86774, 72596, 77973, 87548, 105150, 86777, 88076]
85294;[85292, 85295, 85293, 76770, 117341, 90366, 79917, 76769, 110710, 117340]
79150;[79151, 63543, 17455, 87557, 73962, 90598, 93822, 42885, 18913, 38713]
78792;[113815, 58294, 75145, 91189, 86775, 77973, 112673, 117189, 86776, 16270]
77606;[77604, 77605, 105162, 105158, 105157, 105156, 105154, 31334, 31336, 86776]
76429;[66511, 67201, 66506, 18886, 16528, 105130, 44562, 122724, 15938, 59184]
132971;[16159, 91660, 66581, 15992, 16093, 15824, 16206, 29439, 19618, 19943]
132732;[132731, 132752, 120561, 75202, 112519, 112525, 70899, 54964, 85685, 131670]
132689;[132690, 132687, 132688, 66532, 66533, 60219, 15982, 56747, 91646, 91645]
132666;[132667, 117060, 105006, 110941, 88112, 104999, 91239, 112943, 88186, 111789]
130791;[110522, 110520, 110525, 59366, 54275, 54274, 43588, 43587, 59367, 90188]
122860;[122804, 123382, 130655, 133569, 93923, 111014, 107059, 110712, 130545, 117341]
113762;[117189, 86769, 110261, 16296, 42525, 42885, 91499, 71735, 19684, 117929]
88076;[88075, 85712, 86777, 112632, 86774, 77604, 114074, 132707, 88078, 83959]
77605;[77604, 77606, 105158, 105154, 105162, 31334, 105157, 31310, 114074, 105156]
77429;[132767, 87355, 117661, 75866, 83729, 85792, 32241, 132651, 86775, 132793]
42990;[43014, 87150, 88073, 107349, 85423, 85380, 124070, 130639, 119345, 63727]
133456;[133455, 133450, 106867, 133186, 128339, 16598, 122708, 66596, 118672, 41611]
133264;[133266, 133265, 133267, 131105, 131104, 85754, 91239, 82736, 112618, 77171]
132793;[78022, 15795, 40815, 58266, 112142, 132707, 58292, 41223, 110313, 66506]
132706;[132705, 83965, 83976, 111781, 83961, 86777, 83964, 83977, 42938, 114140]
132704;[118706, 16089, 76948, 16091, 71090, 64851, 39099, 61088, 55744, 128334]
132682;[88070, 51704, 33670, 93868, 75824, 77239, 93870, 15795, 39334, 97256]
132665;[105011, 105012, 105738, 19721, 68604, 18381, 111738, 111999, 23507, 120551]
132653;[112542, 18188, 67794, 18219, 72008, 89811, 18330, 68604, 69536, 117666]
130831;[130832, 85295, 85292, 130823, 130652, 85293, 70282, 130311, 130821, 110710]
117090;[117086, 123726, 97116, 97115, 122729, 130794, 72595, 107132, 66528, 130546]
112861;[60192, 120477, 16152, 16154, 42970, 60287, 90766, 16168, 19037, 33610]
110473;[110475, 110476, 120693, 65933, 76567, 107529, 20638, 19869, 71048, 85687]
85295;[85293, 85294, 85292, 117341, 76769, 130831, 70282, 62208, 61615, 117339]
82873;[82874, 118429, 82006, 82036, 49880, 83347, 44288, 82137, 117143, 82237]
75278;[116473, 75303, 19087, 107051, 105938, 130808, 59903, 17170, 72488, 94174]
133266;[133264, 133265, 133267, 91570, 131105, 112628, 91565, 112626, 112627, 91239]
132753;[132962, 117679, 77239, 77238, 63727, 77237, 113847, 51704, 16260, 83748]
132720;[41225, 60290, 61491, 30125, 84877, 110204, 40065, 82253, 41701, 18305]
132688;[132687, 132689, 132690, 105172, 58504, 96864, 110313, 60219, 91646, 108254]
112632;[113815, 88076, 113840, 71582, 78023, 112619, 16292, 112617, 112805, 16464]
104995;[120957, 18954, 33321, 41870, 118798, 19721, 119180, 112513, 43006, 17359]
133450;[133455, 133456, 119346, 90210, 120774, 16091, 54964, 129347, 125854, 132751]
132792;[119180, 112513, 43006, 17359, 19639, 17010, 111018, 121068, 131606, 19938]
132738;[130932, 128300, 128399, 130931, 128569, 120667, 128919, 83798, 114703, 77741]
132733;[132734, 132763, 133265, 80136, 122681, 20715, 77166, 122712, 110725, 16494]
132731;[132732, 94356, 75830, 112519, 33346, 110008, 15797, 33669, 31512, 130267]
132722;[132719, 15982, 76429, 115704, 16461, 71508, 60232, 60288, 65123, 84114]
132715;[114141, 94806, 132647, 75191, 120706, 78174, 15754, 75190, 70368, 18744]
132667;[132666, 110941, 111789, 88113, 117060, 105006, 104999, 88114, 88184, 91239]
132646;[132735, 88073, 61735, 75784, 19686, 107051, 79915, 107059, 110901, 59923]
132640;[132641, 104982, 98293, 62165, 62167, 85712, 86769, 16275, 16270, 76946]
132615;[77977, 31874, 16231, 16232, 16179, 16177, 60583, 18219, 19676, 29439]
130810;[130314, 43549, 43548, 130638, 88073, 130639, 31998, 130320, 76848, 33440]
130795;[130794, 130793, 72595, 110887, 97116, 85637, 54060, 97115, 123726, 87309]
130655;[122804, 123382, 122860, 130652, 72440, 117339, 110710, 110839, 110712, 128364]
128300;[130932, 128569, 112671, 128399, 130931, 120667, 130930, 77741, 112515, 128919]
113815;[112632, 117189, 78792, 16292, 16270, 113840, 88078, 71582, 83369, 62653]
83313;[39074, 82049, 82137, 82146, 93583, 83348, 84219, 15640, 108896, 19757]
82237;[82239, 71661, 81997, 124278, 82873, 63365, 83347, 82116, 82869, 72375]
